﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3EIc4WUSiaUQvBXgORwWM9","One Dance","Broods","triple j Like A Version","1","11","196080","spotify:user:124275045","2018-04-09T17:10:13Z"
"spotify:track:3PvzvltQZLIKk9YgoMP3Yq","The Mother We Share","CHVRCHES","The Bones Of What You Believe (Special Edition)","1","1","190160","spotify:user:124275045","2018-04-09T17:12:51Z"
"spotify:track:6EJiVf7U0p1BBfs0qqeb1f","Cut To The Feeling","Carly Rae Jepsen","Cut To The Feeling","1","1","207959","spotify:user:124275045","2018-04-11T23:51:04Z"
"spotify:track:5nASGGi1QarKyMmGg2fhaB","Pynk (feat. Grimes)","Janelle Monáe, Grimes","Pynk","1","1","240426","spotify:user:124275045","2018-04-11T23:55:20Z"
"spotify:track:6fs0jwmypt5iODjY0c8niY","Make Me Feel","Janelle Monáe","Pynk","1","2","194230","spotify:user:124275045","2018-04-12T00:00:12Z"
"spotify:track:2Yl4OmDby9iitgNWZPwxkd","Be Careful","Cardi B","Invasion of Privacy","1","5","210787","spotify:user:124275045","2018-04-12T15:23:59Z"
"spotify:track:1vBeIXlzbAieGoDqInav5j","Money Bag","Cardi B","Invasion of Privacy","1","9","229004","spotify:user:124275045","2018-04-12T15:40:23Z"
"spotify:track:6KBYefIoo7KydImq1uUQlL","Bodak Yellow","Cardi B","Invasion of Privacy","1","4","223712","spotify:user:124275045","2018-04-12T15:43:07Z"
"spotify:track:0lgScP4Sc9teQbV8TBJac6","Sweet Dreams","BØRNS","Blue Madonna","1","3","199767","spotify:user:124275045","2018-04-24T14:58:46Z"
"spotify:track:4C5TEfo9ArK9ednL0oEIp3","Take Me with U - 2015 Paisley Park Remaster","Prince","Purple Rain Deluxe (Expanded Edition)","1","2","233413","spotify:user:124275045","2018-04-24T15:05:33Z"
"spotify:track:5hzCPVMMKDR2AuVQ5IX5Uq","Keep It Out","Half Waif","Keep It Out","1","1","213525","spotify:user:124275045","2018-04-26T15:02:39Z"
"spotify:track:6ollJVvHzNKiC7Ac1rZv3t","Torches","Half Waif","Torches","1","1","193379","spotify:user:124275045","2018-04-26T15:10:16Z"
"spotify:track:2KnkPKDFlDruYTdoYX31bt","Lavender Burning","Half Waif","Lavender","1","1","200705","spotify:user:124275045","2018-04-27T13:52:57Z"
"spotify:track:5Yfq9uugLFchtFymQQWxgt","I Got The Juice (feat. Pharrell Williams)","Janelle Monáe, Pharrell Williams","Dirty Computer","1","9","226287","spotify:user:124275045","2018-04-27T15:53:26Z"
"spotify:track:5KE6acpiakjqiIskbWVfxB","Americans","Janelle Monáe","Dirty Computer","1","14","246357","spotify:user:124275045","2018-04-27T16:29:41Z"
"spotify:track:1Z2MfAx1nJ09NzGjodnvRW","Screwed (feat. Zoë Kravitz)","Janelle Monáe, Zoë Kravitz","Dirty Computer","1","5","302491","spotify:user:124275045","2018-04-27T16:50:27Z"
"spotify:track:06EAtSDu3KSoi4fbA3ZjoB","Crazy, Classic, Life","Janelle Monáe","Dirty Computer","1","2","286626","spotify:user:124275045","2018-04-27T17:30:19Z"
"spotify:track:5Fw17rh1qEC6YoT32BijNI","Take A Byte","Janelle Monáe","Dirty Computer","1","3","247253","spotify:user:124275045","2018-04-27T17:36:00Z"
