﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:514rhnksEwHUh6LxXsQ4Y9","Back To You","Selena Gomez","13 Reasons Why (Season 2)","1","1","210240","spotify:user:124275045","2018-07-02T02:14:54Z"
"spotify:track:56elgHuzFP2aqqA0rUjRj1","Sober","P!nk","Funhouse","1","2","251533","spotify:user:124275045","2018-07-02T02:17:00Z"
"spotify:track:1ZEm9cJC05rawV2tptNfTS","Bed (feat. Ariana Grande)","Nicki Minaj, Ariana Grande","Bed (feat. Ariana Grande)","1","1","189360","spotify:user:124275045","2018-07-02T02:13:03Z"
"spotify:track:5KE6acpiakjqiIskbWVfxB","Americans","Janelle Monáe","Dirty Computer","1","14","246357","spotify:user:124275045","2018-07-02T02:17:25Z"
"spotify:track:2U2Z1IXnmJIvlknWizFykZ","High Horse","Kacey Musgraves","Golden Hour","1","11","213693","spotify:user:124275045","2018-07-02T02:19:21Z"
"spotify:track:7ef4DlsgrMEH11cDZd32M6","One Kiss (with Dua Lipa)","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","1","1","214846","spotify:user:124275045","2018-07-02T02:20:30Z"
"spotify:track:5btaVjrLBxTvXNmCv5DrW2","Curious","Hayley Kiyoko","Expectations","1","7","183280","spotify:user:124275045","2018-07-02T02:21:45Z"
"spotify:track:0E6PsO3ymCfUh7pJQjBgkj","APESHIT","The Carters","EVERYTHING IS LOVE","1","2","264853","spotify:user:124275045","2018-07-02T02:23:18Z"
"spotify:track:0j77ikAaghcss4idQVcAXT","Boys","Lizzo","Boys","1","1","172630","spotify:user:124275045","2018-07-03T21:48:17Z"
"spotify:track:4xmeLj3uVcoAwgDtwM4MbG","Heavy metal drummer","Wilco","Yankee Hotel Foxtrot","1","7","188840","spotify:user:124275045","2018-07-13T17:43:39Z"
"spotify:track:5gWvBIG6lV1DS6qSSi3MA6","If Anyone Falls - 2016 Remaster; Remastered","Stevie Nicks","The Wild Heart (Deluxe Edition)","1","2","249133","spotify:user:124275045","2018-07-13T22:49:52Z"
"spotify:track:4veyQyv5k8leAa2MCfDbND","High Horse - Violents Remix","Kacey Musgraves, Violents","High Horse Remix","1","2","222693","spotify:user:124275045","2018-07-16T16:47:24Z"
"spotify:track:6QT53ohGZeLGoYktBPRePD","Apologize (Acoustic Version)","Kacey Musgraves","Apologize / See You Again (Acoustic) [Deluxe Single]","1","1","151880","spotify:user:124275045","2018-07-16T16:50:41Z"
"spotify:track:42DDwk81R1VVwNAANYpVU0","See You Again (Acoustic Version)","Kacey Musgraves","Apologize / See You Again (Acoustic) [Deluxe Single]","1","2","197440","spotify:user:124275045","2018-07-16T16:50:41Z"
"spotify:track:6hKWY2s9cBtqUz2caZKynC","The Last One","Au Revoir Simone","Still Night, Still Light","1","5","281533","spotify:user:124275045","2018-07-26T20:13:23Z"
"spotify:track:3t87C08isN6yw2DnWOorLm","Hannah Hunt","Vampire Weekend","Modern Vampires of the City","1","6","237973","spotify:user:124275045","2018-07-26T21:38:38Z"
