﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:130O0GAaK3XboUB7lw7kv0","This Must Be The Place (Naive Melody) - Live","Shawn Colvin","Cover Girl","1","11","241493","spotify:user:124275045","2017-04-12T16:09:08Z"
"spotify:track:4YeFjIOfDZLq0TEh4p3jl5","Maps (feat. Priscilla Ahn)","Cary Brothers, Priscilla Ahn","Covers Volume One","1","2","219493","spotify:user:124275045","2017-04-12T02:48:08Z"
"spotify:track:0oEyXbHhtUBqKdKHewG8Cn","The Dress Looks Nice on You","Sufjan Stevens","Seven Swans","1","2","152480","spotify:user:124275045","2017-04-20T18:56:18Z"
"spotify:track:2BUJHjBlrEQWwuXKtR7Z7U","Meet Me in the City","Junior Kimbrough","Meet Me in the City","1","1","191960","spotify:user:124275045","2017-04-12T16:01:28Z"
"spotify:track:3BqqF8suAIzW8655yJfcvh","Morning Has Broken","Yusuf / Cat Stevens","Teaser And The Firecat","1","7","200000","spotify:user:124275045","2017-04-14T14:17:00Z"
"spotify:track:13MmPbjOg6fLI98TWEfm87","Keep Your Hands off Her","The Black Keys","Chulahoma","1","1","186533","spotify:user:124275045","2017-04-12T16:05:25Z"
"spotify:track:2HXnjMxrO4QccqE3Grwmd0","I Threw It All Away","Bob Dylan","Nashville Skyline","1","4","143066","spotify:user:124275045","2017-04-12T16:06:55Z"
"spotify:track:5r4HuhGFuMJVGruKsPeo49","You're Gonna Make Me Lonesome When You Go - Live","Shawn Colvin","Cover Girl","1","12","251240","spotify:user:124275045","2017-04-12T16:09:40Z"
"spotify:track:78NSG3Hy7IV8er5qEo9BUU","Everywhere","Michelle Branch","The Spirit Room & Hotel Paper","1","1","214826","spotify:user:124275045","2017-04-13T19:47:20Z"
"spotify:track:2xb3gkBO0IIyICYC743oWI","Bitterblue","Yusuf / Cat Stevens","Teaser And The Firecat","1","8","192293","spotify:user:124275045","2017-04-14T14:20:23Z"
"spotify:track:2GiJYvgVaD2HtM8GqD9EgQ","Electric Love","BØRNS","Dopamine","1","3","218106","spotify:user:124275045","2017-04-18T22:16:36Z"
"spotify:track:6QbQc7smvAcK63Y0XQVmWe","Seven Swans","Sufjan Stevens","Seven Swans","1","11","393346","spotify:user:124275045","2017-04-20T19:05:58Z"
"spotify:track:5muMV5bjeyJ9IAKgL9qjuN","Reincarnations, Op. 16: III. The Coolin","Samuel Barber, Seraphic Fire, Patrick Dupre Quigley","Reincarnations: A Century of American Choral Music","1","8","246600","spotify:user:124275045","2017-04-21T03:22:04Z"
"spotify:track:4Vc3bzFxXdrABa2DxgyCMT","Work Song","Hozier","Hozier","1","9","229720","spotify:user:124275045","2017-04-23T17:20:04Z"
